#GeneID,a1,b1,g1,GOF1,a2,b2,g2,GOF2,s1,f1,d1,s2,f2,d2,Rs,Rf,Rd,pSize,pFreq,pDuty,p-value,mu1,cv1,mu2,cv2
YBR230W-A,0.3268,2.2789,38.2892,0.000121,0.2884,2.1542,89.2522,1.79e-05,18.1051,0.284,0.1316,43.7626,0.2529,0.1234,1.2733,-0.1671,-0.0927,0.0,5.32e-26,3.33e-05,0.186,3.9855,2.5265,8.8722,2.2094
YBR231C,0.2201,4.5302,540.2714,9.02e-05,0.2071,5.6422,606.2065,1.0900000000000001e-07,128.2868,0.2091,0.0499,115.9476,0.1993,0.0378,-0.1459,-0.0687,-0.4005,2.42e-10,5.3499999999999996e-08,0.0,0.464,21.7312,2.9090,16.125,4.1313
YBR232C,21.8416,47.7491,0.984,0.0334,37.6907,304.6375,1.1493,0.539,0.021,14.2206,0.3362,0.0044,33.4183,0.1142,-2.2498,1.2327,-1.5578,0.0,0.0,0.0,0.697,0.2767,4.4451,0.1184,6.2294
YBR233W,0.2174,1.4543,318.2585,6.62e-05,0.1801,2.747,755.6557,6.1e-07,232.0769,0.1878,0.1355,298.6145,0.1684,0.0656,0.3637,-0.1569,-1.0467,0.0,0.0,0.0,0.0669,36.7131,2.0465,35.2889,3.3292
YBR233W-A,0.2027,2.9649,396.0765,4.88e-06,0.2354,2.4049,322.9279,2.27e-05,144.4971,0.1888,0.0685,142.6016,0.2132,0.0941,-0.0191,0.1758,0.4585,0.186,0.0,0.0,0.155,19.6747,3.0651,26.9422,2.0373
YBR234C,0.7187,11.1447,9922.2552,0.559,0.52,20.1686,12643.6857,0.007379999999999999,926.7203,0.6738,0.0616,649.9996,0.5067,0.0257,-0.5117,-0.4112,-1.2585,0.0,0.0,0.0,0.000119,613.8568,1.0126,319.3592,1.3299
YBR235W,0.193,3.0118,1145.5044,2.4e-05,0.1914,1.9592,738.9778,1.15e-05,406.2609,0.1808,0.0633,402.9703,0.1735,0.093,-0.0117,-0.0597,0.5545,0.696,1.85e-06,0.0,1.0,60.448,2.5641,59.5275,2.1808
YBR236C,0.2602,1.6194,690.2387,0.0462,0.1902,4.8401,1499.1105,3.46e-05,447.9708,0.2229,0.1433,335.0175,0.1826,0.0404,-0.4192,-0.2871,-1.8247,0.0,0.0,0.0,9.19e-05,97.4787,1.4385,42.5677,3.6998
YBR237W,0.2037,3.2175,1657.4848,0.00565,0.1788,2.127,797.8306,3.75e-05,552.377,0.1908,0.0631,404.7046,0.164,0.0824,-0.4488,-0.2185,0.386,0.0,0.0,0.0,0.0398,89.3163,2.5418,50.6644,2.7969
YBR238C,17.7335,239.8341,0.7125,0.861,0.1702,3.7389,1102.2382,1.62e-08,0.0032,16.436,0.0747,316.6886,0.1624,0.0463,16.6104,-6.6615,-0.6906,0.0,0.0,0.0,0.0764,0.0377,7.5602,35.231,3.8687
YBR239C,0.2052,2.3447,209.001,3.93e-07,0.2138,3.0247,307.383,4.94e-06,95.2631,0.1879,0.0846,109.1511,0.1988,0.0699,0.1963,0.0809,-0.2743,9.23e-16,6.96e-10,0.0,0.59,12.634,3.1827,15.1831,3.2993
YBR240C,0.2263,7.0109,297.5406,2.48e-12,0.7846,8.3376,12.2959,3.59e-08,46.8003,0.2187,0.034,1.5502,0.7143,0.0898,-4.916,1.7077,1.4002,0.0,0.0,0.0,0.864,6.379,5.4864,0.9333,5.5453
YBR241C,0.2076,1.5311,1017.8222,0.006490000000000001,0.1788,2.8821,589.6919,4.32e-09,699.6556,0.1817,0.1236,217.3272,0.1677,0.0612,-1.6868,-0.1155,-1.0137,0.0,1.1899999999999999e-21,0.0,1.96e-05,115.5119,1.8578,26.4481,3.4416
YBR242W,0.223,1.902,200.5966,1.1e-05,0.2598,3.4678,496.8516,0.00486,112.6607,0.1985,0.1097,151.6687,0.241,0.0731,0.4289,0.28,-0.587,0.0,0.0,0.0,0.0117,16.7183,2.5344,30.4062,2.3271
YBR243C,0.1902,7.9899,3948.4156,0.000535,0.2203,2.1728,652.9748,0.000818,532.8986,0.1854,0.0249,317.5964,0.1992,0.0959,-0.7467,0.1036,1.9445,0.0,1.71e-17,0.0,0.798,72.7338,4.5939,55.6357,2.0597
YBR244W,0.2544,2.4984,138.9215,0.000343,0.2525,3.5488,1090.34,0.0217,59.2508,0.2296,0.0973,326.1109,0.2351,0.0691,2.4605,0.0343,-0.4927,0.0,0.00763,0.0,0.000174,10.7043,2.4928,64.5457,2.1133
YBR245C,0.2115,3.8928,2701.564,0.0136,0.2294,2.7388,1459.8562,0.0254,748.9948,0.1998,0.0547,577.6827,0.2103,0.0828,-0.3747,0.0738,0.5969,0.0,1.83e-07,0.0,0.764,131.1691,2.3850,107.2004,2.1068
YBR246W,0.1831,1.4394,908.0464,3.07e-05,0.1912,1.5915,582.4386,0.000323,664.2694,0.1617,0.1166,383.3222,0.1701,0.1107,-0.7932,0.0734,-0.0741,0.0,8.26e-09,3.73e-05,0.871,93.0112,2.1143,56.2016,2.0872
YBR247C,0.2055,2.2113,179.0586,1.3400000000000001e-08,0.2378,2.648,600.8652,0.000297,87.4899,0.1872,0.0899,239.3812,0.2175,0.0857,1.4521,0.2163,-0.0703,0.0,0.0,0.0002,4.02e-05,11.2834,3.1996,43.9504,2.1853
YBR248C,0.2135,4.217,513.7807,3.14e-05,0.2389,2.0535,993.6791,0.0137,131.0515,0.2024,0.0517,510.2069,0.2131,0.1083,1.9609,0.0741,1.067,0.0,3.2100000000000004e-11,0.0,1.77e-05,20.5422,3.0909,98.0362,1.8261
YBR249C,0.323,2.1284,1304.3934,0.226,0.4021,4.011,4363.65,0.211,636.5274,0.2792,0.1347,1130.5883,0.3644,0.093,0.8288,0.3842,-0.5338,0.0,0.0,0.0,0.00503,185.7048,1.2000,387.5614,1.3644
YBR250W,0.1506,2.502,865.7954,4.0600000000000005e-09,0.2911,4.996,70.365,1.84e-11,379.2918,0.1414,0.0614,15.4819,0.2739,0.0594,-4.6147,0.9541,-0.047,0.0,0.0,0.121,0.955,33.0364,4.2179,2.6441,5.0645
YBR251W,0.2164,2.2305,961.0305,0.000621,0.2123,2.183,259.5205,4.01e-05,460.2015,0.1964,0.0927,126.5568,0.1927,0.0926,-1.8625,-0.0275,-0.003,0.0,0.0425,0.615,0.00392,77.0286,2.0511,19.0146,2.5847
YBR252W,0.2743,1.8604,314.8375,0.000666,0.4513,1.4652,381.6645,0.122,177.763,0.2379,0.1328,271.2017,0.3431,0.2394,0.6094,0.5282,0.8507,0.0,0.0,0.0,1.01e-06,38.0637,1.6882,94.386,0.9437
YBR253W,0.4064,2.5885,173.6984,0.063,0.3282,1.7265,65.4851,0.0020399999999999997,70.3031,0.3495,0.1397,40.6997,0.2735,0.1684,-0.7886,-0.3538,0.2693,0.0,0.0,0.0,0.000623,23.4042,1.3540,9.753,1.7168
YBR254C,0.2299,2.0735,220.4841,0.000262,0.2134,2.9083,510.8772,1.59e-06,113.3605,0.2059,0.1055,190.1777,0.1979,0.0727,0.7464,-0.0571,-0.5374,0.0,2.8e-06,0.0,0.982,19.8436,2.1511,28.51,2.7308
YBR255C-A,0.2905,2.106,197.0015,0.162,0.2672,2.5713,169.9261,0.0043100000000000005,98.5453,0.2539,0.1259,70.0284,0.2409,0.0988,-0.4928,-0.0759,-0.3497,0.0,2.17e-09,0.0,0.0614,22.8951,1.7338,14.2626,2.1695
YBR255W,0.2162,1.9847,310.7714,0.000106,0.2029,6.2153,1070.3266,9.53e-07,166.851,0.194,0.1032,188.1765,0.196,0.0345,0.1735,0.0151,-1.5799,5.4600000000000004e-11,0.121,0.0,0.704,26.8871,2.2898,25.6021,4.2278
YBR256C,0.3388,13.4752,4200.2448,0.274,0.2575,3.2633,787.1103,0.0031899999999999997,330.7885,0.33,0.0262,255.4739,0.2379,0.0764,-0.3727,-0.4718,1.5432,0.0,0.0,0.0,0.006690000000000001,106.4993,1.7416,53.385,1.9679
YBR257W,0.2444,1.8779,111.1172,2.5099999999999996e-08,0.2207,2.8179,426.5914,0.0016600000000000002,62.8792,0.2149,0.1205,161.5734,0.2037,0.0771,1.3615,-0.0772,-0.6444,0.0,3.5299999999999997e-10,0.0,0.254,11.1652,2.2728,26.2091,2.6087
YBR258C,0.271,3.1089,67.6449,5.14e-09,0.1856,4.924,938.7907,0.000106,23.5714,0.248,0.0848,204.6077,0.1785,0.0387,3.1177,-0.4749,-1.1302,0.0,0.0,0.0,0.267,4.0131,3.5756,24.4752,4.2451
YBR259W,0.1983,1.7786,252.0496,3.2799999999999997e-07,0.2015,6.1899,399.6489,7.19e-12,149.9423,0.1775,0.1044,69.9766,0.1947,0.0338,-1.0995,0.1333,-1.627,0.0,3.31e-23,0.0,0.0841,21.0115,2.5701,8.1539,5.6602
YBR260C,0.2371,3.769,1722.6986,0.007,0.2148,3.1576,1557.7383,0.0496,492.5831,0.2221,0.0631,528.7093,0.2002,0.0678,0.1021,-0.1497,0.1028,0.000293,0.0,0.000607,0.475,90.7975,2.2427,90.5894,2.3413
YBR261C,0.21,2.1204,585.0831,0.000814,0.2359,7.4626,2228.7334,0.000232,291.6863,0.1903,0.0935,323.6267,0.2278,0.0346,0.1499,0.259,-1.4346,9.24e-09,0.0,0.0,0.228,42.5787,2.5362,67.8112,2.5310
YBR262C,0.3151,4.6781,545.5556,0.042,0.2823,2.022,271.2045,0.00106,122.7441,0.2944,0.0654,141.4558,0.2465,0.1268,0.2047,-0.2563,0.9551,7.65e-20,0.0,0.0,0.811,31.06,2.0832,30.6402,1.8143
YBR263W,0.258,4.4801,1899.2398,0.427,0.4582,16.3847,11783.1433,0.155,447.3109,0.2433,0.0573,748.6447,0.4453,0.0282,0.743,0.8724,-1.0243,0.0,0.0,0.0,2.9699999999999997e-07,103.897,1.9514,329.9375,1.2967
YBR264C,0.2784,4.7619,700.0055,0.00857,0.2316,7.6882,1529.335,0.000725,155.3987,0.2625,0.0577,216.4449,0.2244,0.0317,0.478,-0.2263,-0.8642,0.0,0.0,0.0,0.318,35.0088,2.2193,34.8251,4.0226
YBR265W,0.2451,3.4248,1576.7636,0.0234,0.2307,2.4456,991.5324,0.0145,491.6555,0.2278,0.0706,427.8166,0.2099,0.0894,-0.2007,-0.1178,0.3408,9.85e-19,1.7799999999999998e-22,0.0,0.761,99.4381,1.9110,79.631,1.9417
YBR267W,0.2102,2.4059,153.0793,5.23e-10,0.1999,3.1121,1675.2934,0.00047,69.265,0.1924,0.0859,576.8819,0.1871,0.0636,3.0581,-0.0399,-0.434,0.0,0.00836,0.0,0.000124,8.9784,3.4059,91.4962,2.4755
YBR268W,0.3953,3.6287,363.458,0.194,0.4033,1.4322,117.9416,0.167,106.1629,0.3536,0.1058,86.7047,0.3121,0.2259,-0.2921,-0.1801,1.0951,0.0,0.0,0.0,0.974,35.354,1.4500,26.5044,1.1546
YBR269C,0.4095,3.742,735.3415,0.561,0.2662,1.7992,336.8669,0.0131,208.1788,0.3672,0.104,196.8541,0.2307,0.1329,-0.0807,-0.6702,0.3543,0.000516,0.0,0.0,0.00144,73.3852,1.3781,42.874,1.6091
YBR270C,0.2079,2.4761,226.556,2.8100000000000004e-09,0.2317,6.2654,251.1454,5.35e-12,97.9432,0.1911,0.0814,43.2811,0.2229,0.038,-1.1782,0.2225,-1.0995,0.0,0.0,0.0,0.275,13.1069,3.2161,6.3223,4.9474
YBR271W,0.2025,3.4044,241.9764,1.3e-10,0.182,4.9716,1767.6846,1.35e-06,76.8289,0.1905,0.0595,387.1242,0.1751,0.038,2.3331,-0.1219,-0.6478,0.0,4.3300000000000006e-24,0.0,0.0354,9.8673,3.8164,47.0102,3.8275
YBR272C,0.2017,2.1228,1022.8542,0.000588,0.2198,2.173,437.9549,0.000235,516.1383,0.1833,0.0914,213.7967,0.1988,0.0958,-1.2715,0.1173,0.0674,0.0,2.0399999999999998e-23,0.000848,0.315,80.9177,2.0729,35.0636,2.3063
YBR273C,0.245,3.5686,1628.1792,0.0035,0.2137,2.6498,499.1283,4.45e-07,482.8939,0.2284,0.0672,201.5869,0.197,0.0785,-1.2603,-0.2138,0.2245,0.0,0.0,2.65e-23,0.00145,100.7621,1.9480,32.996,2.4012
YBR274W,0.1851,1.5799,470.6274,4.08e-06,0.1822,7.4631,3166.2463,6.08e-06,317.681,0.1647,0.11,461.0516,0.1774,0.0259,0.5373,0.1073,-2.0873,0.0,4.7599999999999996e-21,0.0,1.0,39.9421,2.5180,65.7753,3.8115
YBR275C,0.17,5.2558,1630.5403,4.4600000000000006e-11,0.2097,4.4824,1257.6462,0.00391,333.8377,0.1643,0.0332,307.0236,0.1998,0.048,-0.1208,0.282,0.531,8.68e-08,0.0,0.0,0.013,33.9316,5.0300,46.0414,3.1557
YBR276C,0.1927,1.652,630.492,1.53e-07,0.1862,4.0038,2019.0227,2.8e-06,405.5707,0.1716,0.1089,557.6814,0.1772,0.0486,0.4595,0.0457,-1.1627,0.0,0.00016,0.0,1.0,57.9323,2.1439,80.4571,2.7633
YBR277C,30.7082,457.884,0.558,1.0,13.8734,384.5186,0.0322,-1.0,0.0013,28.4611,0.0736,0.0001,13.3288,0.0389,-4.5228,-1.0944,-0.92,0.0,0.0,0.0,0.999,0.0244,8.8882,0.0, nan
YBR278W,0.2272,2.9654,249.8583,1.71e-07,0.2265,2.8438,306.3348,1.18e-06,90.0957,0.2102,0.0751,114.2767,0.2091,0.077,0.343,-0.0075,0.0348,0.0,0.419,0.0171,0.918,14.2842,2.8511,18.9231,2.6035
YBR279W,0.2876,2.5089,4923.5287,0.748,0.2252,1.3623,1114.7654,0.0555,2046.8926,0.2573,0.1054,875.0137,0.1919,0.1479,-1.2261,-0.4234,0.4879,0.0,0.0,0.0,0.00018,510.7723,1.5154,145.8064,1.8003
YBR280C,0.2119,1.7108,1020.4478,0.0434,0.1985,3.4425,278.639,4.44e-14,627.9282,0.1877,0.1141,87.3056,0.187,0.0578,-2.8465,-0.0057,-0.9823,0.0,0.237,0.0,7.7e-08,107.3104,1.8404,10.8864,4.0765
YBR281C,0.1909,2.5202,1389.419,1.91e-05,0.1723,2.5538,844.6337,3.7700000000000005e-07,584.7743,0.1769,0.0735,356.1572,0.1607,0.0667,-0.7154,-0.139,-0.1409,0.0,3.470000000000001e-27,5.51e-13,0.0319,86.2246,2.3826,40.7098,3.2854
YBR282W,0.301,3.7898,343.1581,0.0192,0.2869,2.1212,243.8364,0.000566,96.7252,0.2776,0.078,121.1157,0.2518,0.1229,0.3244,-0.1412,0.6557,0.0,3.9e-24,0.0,0.652,22.8717,2.0867,27.5346,1.6835
YBR283C,0.4255,1.6538,1739.2127,0.27,0.7918,13.4573,9798.4832,0.0418,1086.8505,0.3369,0.2077,750.5307,0.7474,0.0563,-0.5342,1.1494,-1.884,0.0,0.0,0.0,0.0139,360.9048,1.0501,543.8894,1.1934
YBR284W,0.1979,1.9537,599.0696,4.24e-05,33.4554,26.8099,0.2412,0.865,325.0401,0.179,0.0956,0.0117,14.5972,0.5348,-14.7615,6.3498,2.4836,0.0,0.0,0.0,1.63e-05,48.6324,2.3166,0.1149,6.5780
YBR285W,0.2132,4.0789,409.4786,4.2699999999999995e-09,0.2849,7.639,122.0244,1.0399999999999999e-10,108.0461,0.2021,0.0525,17.3226,0.2738,0.0386,-2.6409,0.4385,-0.4448,0.0,0.0,0.0,0.0345,16.1775,3.1159,3.1532,5.5066
YBR286W,0.5813,2.0425,2468.2504,0.0169,0.579,21.5497,12076.26,0.225,1250.8687,0.4505,0.2249,579.7607,0.5635,0.0269,-1.1094,0.3229,-3.0652,0.0,0.0,0.0,1.72e-05,561.2352,0.8762,317.0499,1.4823
YBR287W,0.3767,2.0584,2304.6758,0.346,0.2024,1.6805,1193.2036,0.00329,1164.0635,0.3175,0.1575,750.6483,0.1799,0.1115,-0.633,-0.8197,-0.499,0.0,0.0,0.0,1.95e-08,372.776,1.0714,121.9173,1.8424
YBR288C,0.2518,3.3102,1166.3682,0.0293,0.2013,1.7226,723.3906,0.00646,374.6015,0.2328,0.0749,442.1472,0.1795,0.1084,0.2392,-0.3755,0.5329,0.0,0.0,0.0,0.0356,82.7557,1.7989,70.8694,1.9390
YBR289W,0.1687,3.9599,2358.3145,1.71e-06,0.1691,3.8242,1570.9281,4.38e-06,650.2864,0.1614,0.0439,455.8114,0.1612,0.0464,-0.5126,-0.002,0.0803,0.0,0.915,0.00815,0.697,70.3354,3.8604,50.7337,3.6860
YBR290W,0.2725,2.1121,880.574,0.174,0.2215,3.6441,463.3779,2.43e-06,434.7721,0.2405,0.1173,135.5718,0.208,0.0604,-1.6812,-0.2097,-0.9578,0.0,0.0,0.0,3.14e-07,97.3018,1.6016,20.7669,3.2058
YBR291C,0.2485,3.0645,150.5902,7.23e-07,0.2036,1.4941,180.7199,3.63e-05,52.3364,0.2289,0.0791,128.228,0.1782,0.1246,1.2928,-0.3614,0.656,0.0,0.0,0.0,0.95,8.903,3.0239,17.3853,2.4745
YBR292C,0.5706,4.8965,14.605,9.71e-06,0.6189,6.6017,18.0886,2.37e-08,3.2108,0.5081,0.1095,2.9411,0.5632,0.09,-0.1266,0.1485,-0.2832,1.35e-05,5.849999999999999e-16,0.0,1.0,1.2852,4.0676,1.3598,4.5174
YBR293W,0.1783,4.9902,1726.0621,0.000124,0.1766,2.0687,662.1545,1.3e-06,379.8177,0.1716,0.0375,341.901,0.162,0.0825,-0.1517,-0.083,1.137,1.2699999999999999e-07,2.83e-13,0.0,0.998,42.6854,4.2130,40.478,2.8983
YBR294W,0.1753,2.7941,694.7092,4.0199999999999996e-08,0.2354,4.1854,145.3377,4.08e-12,271.865,0.1642,0.0634,37.3423,0.2223,0.0565,-2.864,0.4374,-0.1658,0.0,0.0,4.85e-11,0.186,28.6167,3.8707,5.2383,4.5238
YBR295W,0.2065,3.1181,394.5048,8.3e-07,0.18,3.6504,603.8213,4.3499999999999995e-10,135.3153,0.193,0.0659,181.845,0.1708,0.0513,0.4264,-0.1763,-0.3611,0.0,0.0,0.0,0.518,20.2696,2.8609,20.1972,4.1672
YBR296C,0.167,2.6684,1314.4005,4.5799999999999995e-07,0.1676,2.3738,1039.4547,3.71e-11,541.8319,0.1563,0.064,467.8009,0.156,0.0691,-0.212,-0.0024,0.1109,4.88e-13,0.586,3.59e-10,0.999,61.5951,3.1645,53.5184,3.0849
YBR296C-A,7.0506,8.8571,0.6009,0.00464,1.9652,11.8771,3.6382,9.33e-07,0.0902,3.7768,0.4667,0.3245,1.6714,0.1465,1.8476,-1.1761,-1.6714,0.0,0.0,0.0,1.0,0.2484,8.8882,0.4816,8.9485
YBR297W,0.1888,2.5968,549.4341,1.3e-06,0.1646,4.8932,1319.4164,3.14e-11,226.2341,0.1752,0.0715,296.3122,0.1587,0.0354,0.3893,-0.1423,-1.016,0.0,0.0,0.0,0.0854,31.9972,2.6548,28.0416,5.3071
YBR298C,0.1709,2.1622,849.2396,0.000188,0.1943,4.1447,342.5413,1.66e-10,425.9345,0.1576,0.0779,89.5298,0.1849,0.0477,-2.2502,0.2306,-0.7074,0.0,0.0,0.0,0.034,47.6433,3.0908,9.7688,5.0770
YBR298C-A,61.5937,25.4401,0.1986,0.281,9.7939,450.9484,14.1718,0.008490000000000001,0.0095,17.7689,0.7093,0.0228,9.4269,0.0257,1.2663,-0.9145,-4.7874,2.96e-22,0.0,0.0,0.859,0.1298,6.8598,0.0, nan
YBR299W,0.1885,6.7283,594.8504,2.92e-11,0.211,3.5036,164.0657,1.27e-13,97.1616,0.183,0.0296,51.3176,0.198,0.0613,-0.9209,0.1137,1.0512,0.0,1.08e-18,0.0,0.867,9.9881,6.5419,5.5114,5.1571
YBR300C,48.3206,350.6859,0.8737,1.0,0.325,7.0812,70.0724,3.4e-08,0.0027,42.446,0.1213,10.5974,0.3096,0.0464,11.9521,-7.0989,-1.3866,0.0,0.0,0.0,1.0,0.093,4.1159,2.2355,5.3801
YBR301W,0.2602,10.537,200.7106,4.8e-12,0.4941,6.4646,21.2585,5.02e-14,20.6138,0.2533,0.0259,3.5231,0.4572,0.075,-2.5487,0.8517,1.5325,0.0,0.0,0.0,1.0,3.3325,6.9838,1.2275,5.0554
YBR302C,0.5103,6.5571,46.5526,0.0211,0.2945,11.1589,263.8709,0.00101,7.6815,0.4715,0.0766,25.8016,0.2864,0.028,1.748,-0.7191,-1.4524,0.0,0.0,0.0,0.369,2.9519,2.9901,4.8605,5.7977
YCL001W,0.2824,1.324,290.7891,0.126,0.3493,2.7275,661.0874,0.253,228.0354,0.2317,0.179,253.786,0.3084,0.1168,0.1544,0.4127,-0.6157,1.82e-17,0.0,0.0,0.137,50.1953,1.4123,71.5185,1.5258
YCL001W-A,24.0036,91.0817,0.9224,0.0516,0.2791,7.8361,131.6887,1.68e-11,0.0131,18.7747,0.2295,18.1847,0.2689,0.0372,10.4444,-6.1255,-2.6242,0.0,0.0,0.0,1.0,0.1923,8.0596,3.1889,5.6558
YCL001W-B,1.5955,5.1098,3.2192,1e-07,0.2535,4.3544,106.824,9.92e-14,0.677,1.1927,0.2484,26.7087,0.2387,0.0589,5.3019,-2.3209,-2.0756,0.0,0.0,0.0,1.0,0.7223,5.2385,3.9985,4.7289
YCL002C,0.1758,5.5978,1408.0277,1.68e-06,0.1807,1.8751,503.5229,1.8100000000000002e-07,278.0513,0.1699,0.0331,286.6748,0.164,0.0921,0.0441,-0.0508,1.4767,0.000837,0.000195,0.0,0.905,27.5213,5.2633,37.9102,2.5356
YCL004W,0.2006,2.1327,429.3591,5.09e-05,0.2199,2.9259,436.8232,6.11e-08,213.6754,0.1826,0.0897,159.7736,0.2038,0.0737,-0.4194,0.1584,-0.2834,0.0,0.0,0.0,0.763,30.4707,2.5791,24.6857,2.8629
YCL005W,0.2151,1.5174,284.7657,0.000802,0.1789,1.6336,648.4141,2.1800000000000002e-07,198.0106,0.1874,0.1288,426.5707,0.1603,0.1041,1.1072,-0.2253,-0.3073,0.0,0.0,0.0,0.543,30.7971,2.1190,53.327,2.4807
YCL005W-A,1.3662,2.3688,3.7039,0.000205,0.8756,2.6271,10.3277,0.00322,1.6883,0.8419,0.3793,4.2021,0.6499,0.2608,1.3156,-0.3735,-0.5407,0.0,0.0,0.0,0.00352,1.2952,2.2841,2.498,1.6325
YCL007C,20.4513,192.9827,0.3061,1.0,28.4527,282.3951,0.8167,-1.0,0.0017,18.4045,0.0983,0.003,25.7689,0.0934,0.7744,0.4856,-0.0745,0.0,0.0,6.56e-10,1.0,0.0171,8.8882,0.0655,5.3191
YCL008C,0.2322,2.2629,1168.8773,0.0036,0.1978,1.9543,599.7109,0.000106,547.8925,0.2096,0.0971,324.4163,0.1789,0.0952,-0.756,-0.2289,-0.0279,0.0,0.0,0.107,0.0179,100.641,1.8445,50.1161,2.1789
YCL009C,0.518,12.8345,12109.2156,0.546,1.0577,4.7625,2875.0332,0.249,978.8389,0.4972,0.0397,618.8687,0.8634,0.1833,-0.6614,0.7963,2.2061,0.0,0.0,0.0,0.00477,454.5414,1.7958,526.1231,0.8005
YCL010C,0.2497,1.8919,315.4384,0.00884,0.2452,2.7009,168.621,3.94e-05,177.6285,0.2192,0.1217,66.2087,0.2239,0.0872,-1.4238,0.0303,-0.4821,0.0,0.00811,0.0,0.00665,35.3615,1.7908,12.2166,2.4389
YCL011C,0.2794,1.85,1414.4784,0.21,0.3864,2.0724,1043.2468,0.331,798.1602,0.2417,0.1347,523.2504,0.3239,0.1617,-0.6092,0.4225,0.2633,0.0,0.0,0.0,0.383,181.5617,1.4884,174.2219,1.0904
YCL012C,0.2354,2.0426,145.0303,9.07e-11,0.2389,8.5053,411.3011,5.86e-08,75.2591,0.21,0.108,52.9117,0.232,0.0295,-0.5083,0.1438,-1.8723,0.0,0.0,0.0,0.753,12.4995,2.4861,8.0113,5.2261
YCL014W,0.1892,1.8807,727.9311,1.78e-07,0.1932,3.3017,2088.8423,0.0117,410.1339,0.1711,0.0956,681.0578,0.1819,0.0588,0.7317,0.0879,-0.7006,0.0,3.99e-13,0.0,0.456,57.7247,2.3553,98.7092,2.7564
YCL016C,0.1828,2.584,665.3534,1.2199999999999998e-07,0.2105,5.5025,360.9422,6.22e-07,275.9942,0.1699,0.0695,71.1163,0.2021,0.0395,-1.9564,0.2504,-0.8161,0.0,0.0,0.0,0.16,36.3133,2.8351,9.3336,4.7094
YCL017C,0.2257,2.4342,1951.0454,0.0041,0.2249,3.7177,3245.4548,0.00259,849.8779,0.2056,0.0888,928.5884,0.2115,0.06,0.1278,0.0404,-0.5651,2.14e-06,0.00051,0.0,1.0,164.7943,1.7785,172.0757,2.1543
YCL019W,14.0637,26.5081,2.81,0.00761,18.5434,20.7241,2.6031,0.0306,0.1148,8.8402,0.3401,0.2077,8.8269,0.51,0.8549,-0.0022,0.5845,7.020000000000001e-20,4.79e-08,0.0,0.612,0.882,1.5859,1.1679,1.4479
YCL021W-A,0.3156,5.6872,70.3248,2.0300000000000002e-09,0.2035,2.7609,266.1267,2.13e-08,13.4745,0.2979,0.0563,104.127,0.1886,0.0731,2.95,-0.6592,0.3763,0.0,0.0,0.0,0.827,2.748,4.6103,12.7878,3.5964
YCL024W,0.1685,6.2508,1393.3657,1.7e-08,0.1932,2.4989,426.5287,1.3400000000000001e-08,244.789,0.1637,0.0286,182.3151,0.1786,0.0755,-0.4251,0.1249,1.4026,0.0,3.8500000000000006e-27,0.0,0.663,23.8043,5.9002,24.9929,2.8368
YCL025C,0.1877,3.4907,993.5971,5.1e-06,0.1898,2.742,715.8257,1.8600000000000002e-07,307.579,0.1775,0.0543,280.1383,0.1768,0.0685,-0.1348,-0.0061,0.3341,2.22e-07,0.458,0.0,0.759,41.2591,3.2062,36.2921,3.0455
YCL026C-A,0.4296,8.1402,36.7769,6.29e-10,0.1978,4.5381,362.1255,1.1799999999999999e-09,4.8038,0.407,0.0526,86.6886,0.1889,0.0445,4.1736,-1.1071,-0.2416,0.0,0.0,0.0,0.96,1.4384,5.7915,10.8117,4.3074
YCL026C-B,0.2326,3.7507,587.0208,8.27e-05,0.2564,2.7996,79.1122,1.15e-09,166.6011,0.2182,0.0617,30.5462,0.2337,0.0888,-2.4473,0.099,0.5259,0.0,3.01e-11,0.0,0.000763,29.1348,2.6915,4.965,3.2996
YCL027W,0.2147,2.6049,204.6269,1.1000000000000001e-08,0.1659,4.7354,1467.8157,9.68e-13,84.6278,0.1973,0.0807,337.3349,0.1599,0.0364,1.995,-0.3034,-1.1473,0.0,0.0,0.0,0.998,12.2235,3.0373,34.7451,4.6731
YCL028W,0.3745,2.4761,1298.1561,0.324,0.3744,2.9327,1995.1046,0.405,552.0883,0.3233,0.1366,708.5483,0.331,0.1158,0.36,0.0339,-0.2382,0.0,0.00983,0.0,0.763,177.6152,1.1601,218.7566,1.4009
YCL029C,0.1784,2.5703,1055.1907,6.11e-05,0.2149,3.3713,517.36,6.110000000000001e-07,444.3514,0.1661,0.0692,164.3179,0.2013,0.0632,-1.4352,0.2779,-0.1321,0.0,0.0,2.1800000000000002e-07,1.0,54.7375,3.0928,27.1946,2.5688
YCL030C,0.2071,3.6437,4248.7848,0.0059,0.3794,3.9549,5104.8417,0.246,1244.3087,0.1954,0.0565,1345.3236,0.3453,0.0897,0.1126,0.8213,0.6655,3.79e-08,0.0,0.0,1.46e-06,190.5203,2.5824,446.3543,1.4622
YCL031C,0.3501,3.8195,1986.137,0.0794,0.3299,13.2164,4108.3367,0.151,543.699,0.3199,0.0862,327.4007,0.321,0.0264,-0.7318,0.0051,-1.708,0.0,0.334,0.0,0.0421,166.7188,1.4993,102.0315,1.7699
