#GeneID	a1	b1	g1	GOF1	a2	b2	g2	GOF2	s1	f1	d1	s2	f2	d2	Rs	Rf	Rd	pSize	pFreq	pDuty	p-value	mu1	cv1	mu2	cv2

YLR208W	0.5028	2.7595	1502.8961	1.3300e-01	0.4773	2.2386	1279.3854	6.3700e-01	562.5237	0.4237	0.1566	597.0320	0.3916	0.1798	0.0859	-0.1136	0.1988	5.2800e-06	4.8600e-17	0.0000e+00	6.2400e-01	232.1516	1.1346	234.5623	0.9988
YLR209C	0.2037	3.5323	1369.5143	8.6200e-03	0.2030	1.6950	506.9376	7.4000e-05	411.4886	0.1921	0.0571	320.2224	0.1799	0.1134	-0.3618	-0.0947	0.9889	0.0000e+00	7.7000e-15	0.0000e+00	5.4200e-01	64.6982	2.6465	49.0578	2.1174
YLR210W	0.1641	2.9868	1000.0282	3.9000e-10	0.1982	3.9922	438.0963	2.6600e-07	358.5782	0.1550	0.0550	117.7427	0.1883	0.0498	-1.6067	0.2809	-0.1418	0.0000e+00	0.0000e+00	5.2900e-10	1.0000e+00	39.9856	3.4452	15.3892	3.8714
YLR211C	0.2302	2.3658	311.7059	3.0600e-03	0.2090	2.6607	401.9268	1.2600e-07	141.0902	0.2088	0.0931	163.1675	0.1929	0.0776	0.2097	-0.1144	-0.2629	1.8600e-17	1.0900e-19	0.0000e+00	7.3600e-01	22.5108	2.5370	23.6677	2.7998
YLR212C	0.1599	3.2026	1214.3282	1.4500e-08	0.1646	3.2482	1830.4056	4.1500e-09	411.1327	0.1517	0.0510	613.9623	0.1561	0.0518	0.5785	0.0413	0.0225	0.0000e+00	1.5300e-04	7.3100e-01	4.5400e-01	43.3430	3.8203	67.7351	3.6634
YLR213C	0.2567	4.0167	93.0889	8.5700e-12	0.1646	6.7896	1653.6193	3.0800e-07	25.1604	0.2403	0.0642	271.6690	0.1603	0.0261	3.4326	-0.5838	-1.2958	0.0000e+00	0.0000e+00	0.0000e+00	9.7300e-01	3.7478	4.5391	24.5248	6.5794
YLR214W	0.1668	3.0698	680.8134	1.5100e-07	0.3523	2.4583	2461.1200	6.3100e-01	243.5480	0.1575	0.0559	1046.0997	0.3069	0.1287	2.1027	0.9620	1.2035	0.0000e+00	0.0000e+00	0.0000e+00	6.3500e-19	23.2431	4.3143	310.6390	1.3429
YLR215C	0.1884	1.1401	228.2759	6.9100e-08	0.2130	1.8130	284.0629	3.9200e-06	213.6148	0.1605	0.1479	166.1206	0.1896	0.1100	-0.3628	0.2409	-0.4273	0.0000e+00	0.0000e+00	0.0000e+00	9.3000e-01	26.3097	2.2973	24.9499	2.3650
YLR216C	0.6037	40.8596	21985.7006	4.8700e-01	0.4959	14.6139	6976.8055	1.6900e-01	556.5968	0.5949	0.0149	496.0470	0.4794	0.0337	-0.1662	-0.3115	1.1800	2.0000e-21	0.0000e+00	0.0000e+00	2.1100e-01	325.1723	1.3362	236.7354	1.1908
YLR217W	23.9317	207.5861	1.3230	4.8700e-01	80.8565	695.1700	0.2705	1.0000e+00	0.0065	21.4075	0.1050	0.0004	72.1285	0.1072	-3.9823	1.7525	0.0305	0.0000e+00	0.0000e+00	1.4800e-07	5.2300e-01	0.1283	4.5115	0.0166	9.0000
YLR218C	0.3930	2.1429	163.5174	1.1100e-01	0.2842	6.9313	449.1161	8.0300e-03	80.3996	0.3300	0.1608	70.3723	0.2721	0.0426	-0.1922	-0.2783	-1.9174	4.5300e-20	0.0000e+00	0.0000e+00	9.6500e-05	24.3944	1.4086	14.4891	3.4207
YLR219W	0.2637	6.9533	6506.3758	1.4100e-01	0.1838	4.6059	1265.4479	2.6500e-10	993.1259	0.2536	0.0388	300.2011	0.1763	0.0416	-1.7260	-0.5251	0.1003	0.0000e+00	0.0000e+00	2.1200e-03	2.9700e-10	213.2750	2.7063	35.7777	4.0025
YLR220W	0.2262	1.4924	565.5954	3.6200e-02	0.2280	1.1683	262.9132	7.7700e-03	399.5681	0.1953	0.1361	236.4528	0.1895	0.1684	-0.7569	-0.0436	0.3069	0.0000e+00	1.0300e-04	0.0000e+00	3.1800e-01	72.6836	1.6740	41.1175	1.6473
YLR221C	0.2289	3.6591	211.9383	8.6100e-08	0.2493	2.0379	740.2840	2.9000e-02	62.0449	0.2146	0.0620	383.8789	0.2211	0.1131	2.6293	0.0431	0.8673	0.0000e+00	4.8800e-04	0.0000e+00	4.8300e-08	9.7887	3.4152	67.9315	2.0997
YLR222C	0.1557	5.8927	1868.0870	9.8200e-09	0.1935	2.8268	1763.4577	4.4000e-04	360.9879	0.1512	0.0288	664.6995	0.1804	0.0673	0.8808	0.2547	1.2229	0.0000e+00	0.0000e+00	0.0000e+00	2.9800e-05	27.3700	6.8917	98.6977	2.5336
YLR222C-A	5.3524	14.2119	1.3379	2.9800e-03	4.5093	7.0073	1.5471	1.3700e-05	0.1078	3.7666	0.3004	0.2995	2.6817	0.4151	1.4747	-0.4901	0.4663	0.0000e+00	0.0000e+00	0.0000e+00	8.7300e-01	0.3507	6.4004	0.5932	3.8940
YLR223C	0.2194	3.0927	467.8903	3.3600e-06	0.2586	2.2739	859.0002	1.2700e-01	161.7087	0.2041	0.0695	398.3332	0.2314	0.1060	1.3006	0.1811	0.6081	0.0000e+00	0.0000e+00	0.0000e+00	5.4800e-04	25.0440	2.8178	85.3987	1.7194
YLR224W	0.2321	2.6649	1529.2944	1.8600e-02	0.1910	3.1552	1321.6673	1.7000e-05	607.1791	0.2128	0.0833	449.1267	0.1795	0.0607	-0.4350	-0.2449	-0.4584	0.0000e+00	0.0000e+00	0.0000e+00	1.4600e-02	116.8011	1.7987	64.0301	2.6652
YLR225C	0.2485	2.6479	1016.8759	6.6200e-02	0.1553	4.9593	3440.2018	9.5600e-10	405.1678	0.2262	0.0895	771.5098	0.1502	0.0333	0.9292	-0.5905	-1.4258	0.0000e+00	0.0000e+00	0.0000e+00	3.4200e-05	84.6989	1.8384	65.5044	5.3348
YLR226W	0.2331	2.4023	420.8881	1.2300e-03	0.2255	2.6118	293.9030	8.1200e-05	186.1190	0.2116	0.0924	120.8257	0.2065	0.0840	-0.6233	-0.0349	-0.1379	0.0000e+00	3.4600e-03	1.9300e-10	1.0600e-01	31.3051	2.4598	19.3698	2.6986
YLR227C	0.2199	2.3735	341.8279	1.6400e-06	0.2395	2.3659	195.5221	1.5600e-04	152.7183	0.2005	0.0885	88.4087	0.2161	0.0970	-0.7886	0.1086	0.1325	0.0000e+00	2.6100e-17	2.1500e-10	9.8600e-01	25.1062	2.3488	15.1329	2.4867
YLR227W-B	0.6520	4.1274	1654.1211	6.0900e-01	0.7705	3.1157	1716.7149	9.9600e-01	416.5752	0.5619	0.1389	568.2345	0.6161	0.2005	0.4479	0.1329	0.5294	0.0000e+00	8.5500e-21	0.0000e+00	8.0600e-03	221.9540	1.1194	340.1802	0.9112
YLR228C	0.2009	2.4769	281.9393	6.2900e-08	0.1757	4.9580	1559.4346	8.0200e-05	121.9199	0.1851	0.0790	342.2896	0.1693	0.0370	1.4893	-0.1287	-1.0964	0.0000e+00	5.8700e-25	0.0000e+00	9.4700e-01	15.9789	3.1056	40.8671	4.0061
YLR229C	0.3267	1.7258	219.0590	7.6500e-02	0.6061	24.9922	4823.0347	4.5100e-01	134.4752	0.2725	0.1664	200.2390	0.5909	0.0247	0.5744	1.1166	-2.7515	0.0000e+00	0.0000e+00	0.0000e+00	1.9900e-07	35.8668	1.3433	115.8418	1.1351
YLR230W	0.3629	2.7479	144.2944	3.3200e-02	0.5270	4.6380	340.3020	2.1200e-01	55.5199	0.3190	0.1212	77.3903	0.4710	0.1068	0.4791	0.5621	-0.1832	0.0000e+00	0.0000e+00	2.4500e-22	1.8800e-04	16.0847	1.5946	34.4105	1.2923
YLR231C	0.2283	5.7383	3898.1734	4.2300e-02	0.1715	1.5421	1262.7484	3.2100e-04	731.2411	0.2192	0.0405	869.6553	0.1537	0.1041	0.2501	-0.5124	1.3617	2.0900e-24	0.0000e+00	0.0000e+00	9.5300e-03	117.2588	3.2890	115.8966	2.2067
YLR232W	27.6961	102.7636	0.9106	5.6100e-02	43.0892	262.0227	1.1538	1.3700e-01	0.0090	21.7856	0.2120	0.0044	36.6337	0.1420	-1.0230	0.7498	-0.5784	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.1816	6.2758	0.1444	5.6873
YLR233C	0.2050	7.9770	462.5846	2.8900e-15	0.2452	7.3267	247.5175	2.0100e-09	64.5975	0.1994	0.0275	37.0143	0.2367	0.0352	-0.8034	0.2471	0.3529	0.0000e+00	0.0000e+00	0.0000e+00	9.9800e-01	7.2012	6.8870	5.6198	5.1190
YLR234W	0.2638	5.1138	106.8434	3.6700e-07	0.3262	7.5198	80.5801	3.7100e-10	23.0095	0.2495	0.0537	11.5966	0.3113	0.0446	-0.9885	0.3193	-0.2663	0.0000e+00	0.0000e+00	4.9800e-23	1.0000e+00	3.7424	4.7561	2.4848	5.2925
YLR235C	2.6571	5.9816	1.7418	4.2800e-04	11.5875	55.4072	1.7997	5.3800e-04	0.3217	1.7900	0.3229	0.0332	9.4047	0.1787	-3.2753	2.3934	-0.8538	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.5091	5.9444	0.2799	6.7547
YLR236C	1.6565	7.0594	3.4762	4.6400e-07	1.0193	8.0623	7.7919	2.5800e-05	0.5167	1.3027	0.2080	1.0248	0.8992	0.1145	0.9879	-0.5347	-0.8617	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.6041	5.8745	0.7757	6.1983
YLR237W	0.1764	1.9556	615.5975	1.2500e-08	0.1827	3.1823	1019.2401	4.6600e-06	337.5664	0.1609	0.0875	344.0260	0.1721	0.0577	0.0273	0.0973	-0.6003	7.4000e-01	5.5900e-14	0.0000e+00	1.0000e+00	41.7512	2.7410	49.0534	2.7014
YLR238W	0.1907	2.7945	832.0821	1.2700e-04	0.2350	6.4546	312.2357	1.1800e-07	320.2688	0.1779	0.0676	51.8612	0.2263	0.0374	-2.6266	0.3474	-0.8539	0.0000e+00	0.0000e+00	0.0000e+00	1.9700e-02	44.6951	2.7853	7.9850	4.4580
YLR239C	0.1979	1.8790	766.4687	7.0400e-07	0.2227	2.2835	141.5132	6.7900e-08	434.0710	0.1781	0.0998	65.9610	0.2020	0.0933	-2.7182	0.1814	-0.0974	0.0000e+00	0.0000e+00	1.3800e-07	3.3300e-03	65.1732	2.2099	9.7499	2.8989
YLR240W	0.2017	5.7154	1144.5892	2.4300e-05	0.1837	3.3534	634.6463	5.1000e-10	218.2125	0.1943	0.0370	202.7600	0.1735	0.0549	-0.1060	-0.1635	0.5704	4.9800e-04	0.0000e+00	0.0000e+00	1.3100e-01	29.9991	3.8231	24.2531	3.6350
YLR241W	0.2408	2.4848	916.3032	3.8000e-02	0.1916	1.6033	759.2469	8.6600e-04	385.7667	0.2187	0.0912	503.7518	0.1702	0.1116	0.3850	-0.3620	0.2913	0.0000e+00	0.0000e+00	0.0000e+00	9.5000e-02	74.2051	1.9601	72.3177	2.0811
YLR242C	0.2112	3.3830	369.8407	1.6100e-07	0.1752	3.7243	1143.1660	7.3000e-09	120.4703	0.1978	0.0637	328.5120	0.1668	0.0475	1.4473	-0.2455	-0.4236	0.0000e+00	0.0000e+00	0.0000e+00	9.8900e-01	17.4632	3.2092	39.7763	3.5471
YLR243W	0.1934	2.1916	543.5354	4.7100e-07	0.1940	2.4499	686.8538	1.0500e-03	262.1300	0.1770	0.0845	296.8876	0.1791	0.0765	0.1796	0.0173	-0.1436	5.6400e-16	2.9100e-02	2.8300e-11	1.0000e+00	37.0004	2.4990	46.0050	2.3224
YLR244C	0.3100	5.8151	3646.6698	4.5200e-01	0.3714	9.3596	6143.1646	3.4500e-01	657.4266	0.2936	0.0524	686.0979	0.3569	0.0393	0.0616	0.2818	-0.4158	7.8500e-04	0.0000e+00	0.0000e+00	2.0700e-01	185.4570	1.7091	242.2395	1.4688
YLR245C	0.2693	4.1048	253.5602	2.9100e-03	0.2655	1.9114	99.1540	6.1200e-05	66.0544	0.2519	0.0649	55.1570	0.2315	0.1275	-0.2601	-0.1223	0.9737	2.1000e-27	1.3800e-15	0.0000e+00	9.7800e-01	13.8378	2.4890	10.4316	2.1040
YLR246W	0.1753	1.8514	614.2154	2.3800e-07	0.1884	4.5545	725.4269	3.5300e-08	357.4161	0.1592	0.0921	171.7237	0.1804	0.0424	-1.0575	0.1806	-1.1195	0.0000e+00	0.0000e+00	0.0000e+00	2.9400e-01	42.2405	2.8381	22.5126	3.7809
YLR247C	0.2325	13.7744	17825.7924	7.0900e-02	0.2055	2.1788	724.7239	2.7200e-04	1381.4205	0.2284	0.0175	357.2002	0.1869	0.0906	-1.9513	-0.2889	2.3680	0.0000e+00	0.0000e+00	0.0000e+00	3.6100e-05	239.6126	5.1336	54.8461	2.2600
YLR248W	0.3468	2.8559	2125.7365	8.0900e-01	0.1994	4.2595	3976.7850	5.4300e-03	776.5539	0.3083	0.1111	1001.0196	0.1900	0.0472	0.3663	-0.6980	-1.2349	0.0000e+00	0.0000e+00	0.0000e+00	1.1900e-04	223.8273	1.5147	149.4575	2.8784
YLR249W	0.3913	13.4169	17047.0565	1.7700e-01	2.5524	38.8833	43834.5663	5.6100e-01	1333.4483	0.3798	0.0292	1159.7647	2.3943	0.0619	-0.2013	2.6564	1.0838	4.6400e-21	0.0000e+00	0.0000e+00	8.9100e-24	500.6223	1.5228	2703.9949	0.5977
YLR250W	0.3217	1.5019	664.3404	3.3400e-01	0.2742	1.6485	725.1785	3.8500e-02	463.6119	0.2635	0.1805	463.8322	0.2337	0.1473	0.0007	-0.1736	-0.2933	4.4300e-01	0.0000e+00	0.0000e+00	4.4000e-01	116.5581	1.2734	104.2796	1.4065
YLR251W	0.3762	2.8738	975.0615	1.3200e-01	0.2404	3.5801	152.1122	8.5400e-07	355.8301	0.3312	0.1191	45.5520	0.2245	0.0666	-2.9656	-0.5609	-0.8387	0.0000e+00	0.0000e+00	0.0000e+00	3.4500e-16	115.6929	1.2498	7.2239	3.5240
YLR252W	0.4786	3.2700	297.7970	4.3900e-01	0.6874	3.2253	7.8378	1.1100e-11	95.6835	0.4152	0.1324	2.5651	0.5624	0.1805	-5.2212	0.4377	0.4469	0.0000e+00	0.0000e+00	0.0000e+00	4.4700e-20	36.5903	1.3067	1.2094	3.4360
YLR253W	0.1949	4.3273	774.6280	1.6500e-06	0.1979	4.4285	828.7824	9.8700e-06	192.1349	0.1860	0.0456	203.6705	0.1888	0.0459	0.0841	0.0218	0.0098	2.8400e-03	1.8700e-02	4.8000e-01	9.9900e-01	25.5345	3.7004	28.0467	3.4463
YLR254C	0.2163	3.2840	1010.8980	5.2300e-04	0.2194	3.5604	392.1269	1.2000e-05	326.8816	0.2024	0.0647	118.0763	0.2060	0.0617	-1.4690	0.0254	-0.0678	0.0000e+00	8.2000e-02	1.3900e-03	1.4300e-02	55.2065	2.4502	19.3710	2.8510
YLR255C	0.4490	4.5814	22.5080	1.9700e-09	0.3257	7.3721	67.9496	5.9400e-08	5.2292	0.4074	0.0928	10.0272	0.3110	0.0453	0.9393	-0.3895	-1.0345	0.0000e+00	0.0000e+00	0.0000e+00	8.6500e-01	1.5890	4.0625	2.0194	5.8326
YLR256W	0.4810	10.4777	8546.4263	4.1500e-01	0.3437	2.3389	1231.0653	4.6800e-01	848.2302	0.4592	0.0451	547.1436	0.2986	0.1310	-0.6325	-0.6209	1.5392	0.0000e+00	0.0000e+00	0.0000e+00	1.9500e-04	388.5460	1.2668	158.3477	1.3570
YLR256W-A	2.3715	62.8893	7046.0512	5.4000e-01	2.2317	37.2624	4861.7814	7.0000e-01	114.9403	2.2838	0.0368	134.3679	2.1030	0.0582	0.2253	-0.1189	0.6617	0.0000e+00	2.1100e-17	0.0000e+00	9.0500e-01	257.5836	0.5951	276.5001	0.6960
YLR257W	0.4323	4.0138	3883.0504	5.7800e-01	0.3229	3.1090	1421.2233	3.0000e-01	1005.3004	0.3894	0.0994	483.8114	0.2914	0.0975	-1.0551	-0.4183	-0.0276	0.0000e+00	0.0000e+00	2.2400e-03	1.0800e-04	360.7285	1.5135	136.8016	1.4812
YLR258W	0.5075	3.0710	6792.4360	5.4000e-01	0.1726	1.9935	1682.5847	1.7800e-04	2297.2255	0.4341	0.1443	904.2074	0.1581	0.0837	-1.3452	-1.4566	-0.7856	0.0000e+00	0.0000e+00	0.0000e+00	9.9300e-19	989.5901	1.0653	117.7349	2.4897
YLR259C	0.6922	3.1463	2848.0814	8.6000e-01	1.0853	2.9776	3064.8808	5.6800e-01	936.3540	0.5655	0.1822	1061.3432	0.7929	0.2686	0.1808	0.4875	0.5600	1.6300e-23	0.0000e+00	0.0000e+00	2.8100e-05	522.2470	0.9320	833.1754	0.6663
YLR260W	0.2048	2.2174	830.1421	1.4100e-04	0.2003	1.9802	270.6132	1.0500e-08	399.5186	0.1866	0.0885	146.0860	0.1809	0.0971	-1.4514	-0.0449	0.1325	0.0000e+00	1.2800e-03	9.5700e-10	2.4900e-02	59.7243	2.3067	19.6091	2.7183
YLR261C	0.7935	2.4688	7.5226	2.6000e-03	1.3088	2.3389	3.8411	4.5800e-04	3.2742	0.5961	0.2487	1.7695	0.8242	0.3635	-0.8878	0.4675	0.5474	0.0000e+00	0.0000e+00	0.0000e+00	9.4400e-01	1.6992	2.0957	1.3209	2.1539
YLR262C	0.3035	1.5096	250.8021	3.7500e-02	0.2759	1.9180	230.1082	1.6600e-03	174.3062	0.2514	0.1722	126.3668	0.2401	0.1305	-0.4640	-0.0666	-0.4003	0.0000e+00	1.4600e-06	0.0000e+00	5.7000e-02	41.1020	1.4317	27.3900	1.7535
YLR262C-A	0.4537	2.5472	122.6639	3.7500e-01	1.1402	4.7949	277.5624	4.2600e-01	50.7847	0.3824	0.1576	59.4226	0.9182	0.1942	0.2266	1.2636	0.3011	0.0000e+00	0.0000e+00	0.0000e+00	1.7900e-11	17.7967	1.3912	53.4155	0.8029
YLR263W	0.2064	1.8042	192.4211	4.4400e-07	0.3112	6.5830	81.1059	5.6700e-09	114.3398	0.1841	0.1080	13.4221	0.2961	0.0483	-3.0906	0.6856	-1.1623	0.0000e+00	0.0000e+00	0.0000e+00	6.8700e-02	16.6296	2.5136	2.6093	5.2475
YLR264C-A	0.5378	15.6797	1306.2537	4.2700e-01	1.5629	4.8379	1076.4939	3.7000e-01	86.6536	0.5195	0.0346	230.7502	1.1763	0.2479	1.4130	1.1792	2.8420	0.0000e+00	0.0000e+00	0.0000e+00	2.4900e-23	43.2691	1.6338	262.9052	0.6806
YLR264W	0.4007	29.6023	4163.4094	1.3600e-01	1.0997	5.0544	1474.4103	4.5700e-01	149.4716	0.3950	0.0146	298.8080	0.9016	0.1802	0.9993	1.1906	3.6211	0.0000e+00	0.0000e+00	0.0000e+00	3.6500e-20	53.7953	3.1318	266.2064	0.7677
YLR265C	0.1941	1.4898	364.3341	5.6700e-05	0.2057	4.0258	785.4562	9.4000e-05	258.0583	0.1707	0.1197	210.4268	0.1952	0.0517	-0.2944	0.1933	-1.2103	0.0000e+00	0.0000e+00	0.0000e+00	9.8100e-01	38.8829	2.0677	31.2546	2.9469
YLR266C	0.1791	1.3673	844.3706	7.7700e-04	0.1909	2.7254	842.3933	7.5800e-06	655.3467	0.1575	0.1203	333.7323	0.1777	0.0696	-0.9736	0.1740	-0.7895	0.0000e+00	0.0000e+00	0.0000e+00	4.0300e-01	86.1742	2.0915	46.7005	2.6048
YLR267W	0.2066	2.0901	758.1874	1.8900e-04	0.1799	3.7348	404.9203	2.7100e-11	386.5799	0.1872	0.0939	118.6084	0.1709	0.0496	-1.7046	-0.1311	-0.9213	0.0000e+00	5.8700e-23	0.0000e+00	2.7000e-06	61.0767	2.1426	11.8506	5.1424
YLR268W	0.2352	1.3997	242.7954	5.4000e-04	0.2078	1.8478	595.7257	1.7900e-05	183.1312	0.2002	0.1487	339.8962	0.1860	0.1048	0.8922	-0.1061	-0.5052	0.0000e+00	3.4500e-15	0.0000e+00	9.5500e-01	32.5845	1.7760	53.1918	2.1579
YLR269C	2.8695	5.5790	3.1049	1.3100e-02	2.1570	4.4167	2.3707	1.7400e-06	0.7081	1.8027	0.3756	0.6013	1.3996	0.3497	-0.2357	-0.3652	-0.1030	7.0000e-08	8.1600e-19	1.6000e-03	7.2300e-03	1.0498	2.5289	0.7415	4.2138
YLR270W	0.6371	6.1325	8244.6031	6.1900e-02	0.1945	1.2557	359.3780	3.0000e-06	1386.3630	0.5757	0.0960	300.2053	0.1676	0.1383	-2.2073	-1.7802	0.5273	0.0000e+00	0.0000e+00	0.0000e+00	8.6500e-24	768.6872	1.1349	43.7330	1.9963
YLR271W	0.2216	2.3215	208.2381	1.3100e-05	0.2011	6.2587	749.0094	2.7000e-08	96.4100	0.2013	0.0922	131.4468	0.1942	0.0336	0.4472	-0.0519	-1.4548	0.0000e+00	9.7800e-05	0.0000e+00	5.3500e-01	14.7198	2.6745	16.1223	4.8746
YLR272C	0.1901	2.6424	409.0750	6.6300e-08	0.2159	2.8582	266.2665	1.2700e-06	166.0831	0.1765	0.0710	99.4590	0.1998	0.0741	-0.7397	0.1790	0.0629	0.0000e+00	0.0000e+00	7.5900e-03	9.8700e-01	19.3780	3.6236	15.1752	2.9721
YLR273C	0.2570	3.3479	107.8544	5.0500e-09	0.2246	5.6498	301.7643	4.3400e-10	34.5828	0.2375	0.0755	58.1519	0.2156	0.0410	0.7498	-0.1395	-0.8815	0.0000e+00	6.2600e-22	0.0000e+00	1.0000e+00	5.8954	3.3413	8.4645	4.3488
YLR274W	0.1815	4.2774	3296.7652	3.9100e-04	0.1807	2.3024	855.9458	8.0500e-04	840.1131	0.1738	0.0442	398.8963	0.1666	0.0774	-1.0746	-0.0608	0.8073	0.0000e+00	1.5200e-07	0.0000e+00	2.9000e-01	115.0382	2.9709	52.6612	2.6471
YLR275W	0.2515	5.1023	578.7239	7.4400e-04	0.2295	2.6992	234.2757	9.7100e-05	121.9077	0.2389	0.0504	91.7855	0.2108	0.0818	-0.4095	-0.1806	0.6979	0.0000e+00	0.0000e+00	0.0000e+00	1.2900e-01	24.3905	2.6121	14.9522	2.6554
YLR276C	0.1773	3.3742	562.6738	3.3700e-08	0.2549	3.2256	2112.9272	1.2600e-01	181.8191	0.1677	0.0543	693.6829	0.2352	0.0779	1.9318	0.4879	0.5218	0.0000e+00	0.0000e+00	0.0000e+00	1.5500e-10	20.4821	4.0267	144.4565	1.9966
YLR277C	0.1862	1.6658	1796.8324	1.7400e-02	0.1855	4.1639	2059.7825	1.9100e-05	1146.2590	0.1668	0.1047	534.6896	0.1771	0.0455	-1.1002	0.0862	-1.2018	0.0000e+00	2.1600e-12	0.0000e+00	1.0800e-01	159.7975	2.1335	69.4778	3.4004
YLR278C	0.1826	3.5248	707.1381	1.8200e-07	0.1933	2.4644	750.4680	1.5500e-06	218.1019	0.1730	0.0527	325.7856	0.1785	0.0766	0.5789	0.0455	0.5407	0.0000e+00	3.6400e-04	0.0000e+00	2.1800e-01	24.6676	3.9921	47.6657	2.4126
YLR279W	0.3862	7.6426	56.7693	8.5500e-08	14.4034	61.4154	1.0589	1.9600e-01	7.9564	0.3666	0.0506	0.0191	11.5692	0.1998	-8.7026	4.9799	1.9802	0.0000e+00	0.0000e+00	0.0000e+00	2.6400e-01	2.1958	4.6036	0.1950	5.2990
YLR280C	27.7188	265.5582	0.6840	1.0000e+00	3.9821	1112.2858	1179.4329	0.0000e+00	0.0026	24.9715	0.0966	0.7076	3.9165	0.0047	8.0724	-2.6726	-4.3485	0.0000e+00	0.0000e+00	0.0000e+00	8.5900e-01	0.0500	5.2553	0.0000	 nan
YLR281C	1.7435	3.9731	2.8445	2.0600e-06	12.8057	11.6886	0.7875	1.6200e-04	0.7905	1.1771	0.3182	0.0709	5.7143	0.5082	-3.4793	2.2793	0.6753	0.0000e+00	0.0000e+00	0.0000e+00	4.0300e-01	0.8284	3.9594	0.3636	4.1367
YLR282C	2.3688	8.1881	2.2688	5.5700e-05	22.3189	226.5570	1.0634	5.5000e-01	0.3183	1.7437	0.2587	0.0050	20.1895	0.0959	-5.9996	3.5334	-1.4322	0.0000e+00	0.0000e+00	0.0000e+00	9.7200e-01	0.4902	7.3301	0.0823	9.0000
YLR283W	0.2170	2.9247	394.0294	7.7500e-06	0.2257	3.9255	190.3378	9.9600e-08	144.5248	0.2011	0.0734	53.2113	0.2125	0.0586	-1.4415	0.0794	-0.3239	0.0000e+00	1.7400e-08	0.0000e+00	1.5400e-02	23.4601	2.5631	7.1590	4.1953
YLR284C	0.2032	3.1245	852.7264	2.4300e-05	0.2205	10.9990	391.7560	8.2900e-11	292.5433	0.1903	0.0642	39.3439	0.2157	0.0215	-2.8944	0.1808	-1.5761	0.0000e+00	0.0000e+00	0.0000e+00	1.6200e-04	44.9486	2.4803	4.6294	8.5697
YLR285C-A	0.4585	2.8636	41.1203	2.1200e-02	0.5063	4.1751	59.0722	3.7300e-02	15.1447	0.3931	0.1427	14.9896	0.4495	0.1128	-0.0149	0.1935	-0.3395	7.2600e-01	0.0000e+00	0.0000e+00	5.7000e-01	4.9943	1.9793	5.7473	2.0022
YLR285W	0.2645	1.5143	405.0081	2.5100e-02	0.2774	1.8164	775.9794	4.5200e-02	281.3979	0.2238	0.1531	446.6687	0.2397	0.1360	0.6666	0.0989	-0.1711	0.0000e+00	3.3600e-14	2.3500e-22	1.7100e-01	60.1068	1.4831	102.7850	1.4695
YLR286C	0.1735	2.4814	10630.3220	1.2800e-01	0.1539	1.6398	7925.9897	4.7100e-04	4587.5282	0.1616	0.0690	5093.7372	0.1402	0.0888	0.1510	-0.2051	0.3637	6.4200e-14	0.0000e+00	0.0000e+00	2.4200e-01	657.5222	2.2466	605.8247	2.1956
YLR287C	0.1824	2.0133	602.4952	1.1400e-07	0.2337	1.7781	821.8319	2.3100e-02	322.4134	0.1664	0.0878	488.4946	0.2053	0.1212	0.5994	0.3033	0.4645	0.0000e+00	0.0000e+00	0.0000e+00	1.4700e-03	39.3149	2.8364	96.0401	1.6481
YLR287C-A	1.2423	15.8798	2254.8540	6.9600e-02	4.2528	57.2196	4754.9052	8.6200e-01	146.9167	1.1509	0.0737	84.7182	3.9546	0.0700	-0.7943	1.7808	-0.0744	0.0000e+00	0.0000e+00	5.0900e-13	2.9300e-15	161.6084	1.1050	329.1875	0.4762
YLR288C	0.2106	5.5120	350.9272	1.7300e-08	0.1665	2.5789	563.1644	2.7200e-10	69.4849	0.2023	0.0394	237.1397	0.1556	0.0646	1.7710	-0.3782	0.7134	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	8.9453	4.8085	23.2004	4.0162
YLR289W	0.1916	4.0294	573.9486	6.2500e-09	0.1772	2.3591	391.4700	9.5800e-11	154.4796	0.1823	0.0485	181.1033	0.1638	0.0749	0.2294	-0.1537	0.6272	3.6100e-14	0.0000e+00	0.0000e+00	8.6000e-01	18.8546	4.0175	18.6642	3.6800
YLR290C	0.2382	2.5980	347.6098	1.6400e-03	0.2230	3.0093	384.1793	3.4700e-06	144.2656	0.2169	0.0891	135.8634	0.2069	0.0724	-0.0866	-0.0683	-0.3001	2.3600e-05	1.9700e-06	0.0000e+00	3.8700e-01	24.3884	2.3481	21.5630	2.7928
YLR291C	0.2215	3.2690	983.9775	1.0700e-02	0.2923	3.0436	1974.3177	3.0500e-01	320.0775	0.2066	0.0669	686.7284	0.2656	0.0914	1.1013	0.3622	0.4510	0.0000e+00	0.0000e+00	0.0000e+00	2.9000e-05	52.4630	2.5374	170.1425	1.6560
